LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;ROW;COLUMN
;;133;1;0,4162;2;;id32014color1.jpg;;U;P;32014;;;0,66;;;Technic, Connector;Technic;Connector;P;;White;#FFFFFF;Solid;;;;;;;;;;;;;;Part;Technic, Axle and Pin Connector Angled #6 - 90 degrees;2;2;0;Casier Petit Noir;A;1;
;;133;11;0,0797;16;;id32014color11.jpg;;U;P;32014;;;0,66;;;Technic, Connector;Technic;Connector;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Technic, Axle and Pin Connector Angled #6 - 90 degrees;2;2;0;Casier Petit Noir;A;1;
;;133;3;0,0794;1;;id32014color3.jpg;;U;P;32014;;;0,66;;;Technic, Connector;Technic;Connector;P;;Yellow;#FFE001;Solid;;;;;;;;;;;;;;Part;Technic, Axle and Pin Connector Angled #6 - 90 degrees;2;2;0;Casier Petit Noir;A;1;
;;133;34;0,1495;1;;id32014color34.jpg;;U;P;32014;;;0,66;;;Technic, Connector;Technic;Connector;P;;Lime;#C4E000;Solid;;;;;;;;;;;;;;Part;Technic, Axle and Pin Connector Angled #6 - 90 degrees;2;2;0;Casier Petit Noir;A;1;
;;133;4;0,1611;1;;id32014color4.jpg;;U;P;32014;;;0,66;;;Technic, Connector;Technic;Connector;P;;Orange;#FF7E14;Solid;;;;;;;;;;;;;;Part;Technic, Axle and Pin Connector Angled #6 - 90 degrees;2;2;0;Casier Petit Noir;A;1;
;;133;5;0,0977;1;;id32014color5.jpg;;U;P;32014;;;0,66;;;Technic, Connector;Technic;Connector;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Technic, Axle and Pin Connector Angled #6 - 90 degrees;2;2;0;Casier Petit Noir;A;1;
;;133;7;0,1207;2;;id32014color7.jpg;;U;P;32014;;;0,66;;;Technic, Connector;Technic;Connector;P;;Blue;#0057A6;Solid;;;;;;;;;;;;;;Part;Technic, Axle and Pin Connector Angled #6 - 90 degrees;2;2;0;Casier Petit Noir;A;1;
;;133;85;0,0885;1;;id32014color85.jpg;;U;P;32014;;;0,66;;;Technic, Connector;Technic;Connector;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Technic, Axle and Pin Connector Angled #6 - 90 degrees;2;2;0;Casier Petit Noir;A;1;
;;133;86;0,1178;1;;id32014color86.jpg;;U;P;32014;;;0,66;;;Technic, Connector;Technic;Connector;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Technic, Axle and Pin Connector Angled #6 - 90 degrees;2;2;0;Casier Petit Noir;A;1;
;;133;9;0,0922;1;;id32014color9.jpg;;U;P;32014;;;0,66;;;Technic, Connector;Technic;Connector;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Technic, Axle and Pin Connector Angled #6 - 90 degrees;2;2;0;Casier Petit Noir;A;1;
;;133;1;0,2902;3;;id32016color1.jpg;;U;P;32016;;;0,67;;;Technic, Connector;Technic;Connector;P;;White;#FFFFFF;Solid;;;;;;;;;;;;;;Part;Technic, Axle and Pin Connector Angled #3 - 157.5 degrees;?;?;?;Casier Petit Noir;A;1;
;;133;11;0,1269;21;;id32016color11.jpg;;U;P;32016;;;0,67;;;Technic, Connector;Technic;Connector;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Technic, Axle and Pin Connector Angled #3 - 157.5 degrees;?;?;?;Casier Petit Noir;A;1;
;;133;66;0,1523;1;;id32016color66.jpg;;U;P;32016;;;0,67;;;Technic, Connector;Technic;Connector;P;;Pearl Light Gray;#ACB7C0;Pearl;;;;;;;;;;;;;;Part;Technic, Axle and Pin Connector Angled #3 - 157.5 degrees;?;?;?;Casier Petit Noir;A;1;
;;133;8;0,1869;2;;id32016color8.jpg;;U;P;32016;;;0,67;;;Technic, Connector;Technic;Connector;P;;Brown;#532115;Solid;;;;;;;;;;;;;;Part;Technic, Axle and Pin Connector Angled #3 - 157.5 degrees;?;?;?;Casier Petit Noir;A;1;
;;133;86;0,0749;15;;id32016color86.jpg;;U;P;32016;;;0,67;;;Technic, Connector;Technic;Connector;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Technic, Axle and Pin Connector Angled #3 - 157.5 degrees;?;?;?;Casier Petit Noir;A;1;
;;133;9;0,0871;1;;id32016color9.jpg;;U;P;32016;;;0,67;;;Technic, Connector;Technic;Connector;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Technic, Axle and Pin Connector Angled #3 - 157.5 degrees;?;?;?;Casier Petit Noir;A;1;
;;28;1;0,0321;36;;id4073color1.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;White;#FFFFFF;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;10;0,1248;6;;id4073color10.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Dark Gray;#6B5A5A;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;104;0,0253;5;;id4073color104.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Bright Pink;#F7BCDA;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;11;0,0297;110;;id4073color11.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;115;0,028;89;;id4073color115.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Pearl Gold;#E79E1D;Pearl;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;2;0,0354;17;;id4073color2.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Tan;#EED9A4;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;3;0,0275;37;;id4073color3.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Yellow;#FFE001;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;34;0,0219;50;;id4073color34.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Lime;#C4E000;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;4;0,0238;12;;id4073color4.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Orange;#FF7E14;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;5;0,0267;177;;id4073color5.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;6;0,0527;3;;id4073color6.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Green;#00923D;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;7;0,0317;27;;id4073color7.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Blue;#0057A6;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;8;0,6206;22;;id4073color8.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Brown;#532115;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;85;0,037;59;;id4073color85.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;86;0,0359;60;;id4073color86.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;89;0,0249;10;;id4073color89.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Dark Purple;#5F2683;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;9;0,0778;13;;id4073color9.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;26;12;0,1313;43;;id3023color12.jpg;;U;P;3023;;;0,36;;;Plate;Plate;;P;;Trans-Clear;#EEEEEE;Transparent;;;;;;;;;;;;;;Part;Plate 1 x 2;1;2;0;Casier Petit Noir;A;3;
;;26;121;0,0639;14;;id3023color121.jpg;;U;P;3023;;;0,36;;;Plate;Plate;;P;;Trans-Neon Yellow;#FFD700;Transparent;;;;;;;;;;;;;;Part;Plate 1 x 2;1;2;0;Casier Petit Noir;A;3;
;;26;14;0,0722;4;;id3023color14.jpg;;U;P;3023;;;0,36;;;Plate;Plate;;P;;Trans-Dark Blue;#00296B;Transparent;;;;;;;;;;;;;;Part;Plate 1 x 2;1;2;0;Casier Petit Noir;A;3;
;;26;15;0,1005;4;;id3023color15.jpg;;U;P;3023;;;0,36;;;Plate;Plate;;P;;Trans-Light Blue;#68BCC5;Transparent;;;;;;;;;;;;;;Part;Plate 1 x 2;1;2;0;Casier Petit Noir;A;3;
;;26;17;0,0394;3;;id3023color17.jpg;;U;P;3023;;;0,36;;;Plate;Plate;;P;;Trans-Red;#9C0010;Transparent;;;;;;;;;;;;;;Part;Plate 1 x 2;1;2;0;Casier Petit Noir;A;3;
;;26;19;0,043;4;;id3023color19.jpg;;U;P;3023;;;0,36;;;Plate;Plate;;P;;Trans-Yellow;#EBF72D;Transparent;;;;;;;;;;;;;;Part;Plate 1 x 2;1;2;0;Casier Petit Noir;A;3;
;;26;98;0,0534;1;;id3023color98.jpg;;U;P;3023;;;0,36;;;Plate;Plate;;P;;Trans-Orange;#D04010;Transparent;;;;;;;;;;;;;;Part;Plate 1 x 2;1;2;0;Casier Petit Noir;A;3;
;;28;12;0,0391;58;;id4073color12.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Trans-Clear;#EEEEEE;Transparent;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;3;
;;28;121;0,0773;39;;id4073color121.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Trans-Neon Yellow;#FFD700;Transparent;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;3;
;;28;13;3,2881;1;;id4073color13.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Trans-Black;#939484;Transparent;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;3;
;;28;14;0,0357;53;;id4073color14.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Trans-Dark Blue;#00296B;Transparent;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;3;
;;28;15;0,036;27;;id4073color15.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Trans-Light Blue;#68BCC5;Transparent;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;3;
;;28;17;0,0288;215;;id4073color17.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Trans-Red;#9C0010;Transparent;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;3;
;;28;18;0,0306;12;;id4073color18.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Trans-Neon Orange;#FF4231;Transparent;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;3;
;;28;19;0,0265;53;;id4073color19.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Trans-Yellow;#EBF72D;Transparent;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;3;
;;28;20;0,0316;34;;id4073color20.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Trans-Green;#217625;Transparent;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;3;
;;28;98;0,0247;26;;id4073color98.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Trans-Orange;#D04010;Transparent;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;3;
;;27;1;0,0534;28;;id4085ccolor1.jpg;;U;P;4085c;;;0,26;;;Plate, Modified;Plate;Modified;P;;White;#FFFFFF;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 1 with U Clip Thick (Vertical Grip);?;?;?;Casier Petit Noir;A;4;
;;27;10;0,1063;3;;id4085ccolor10.jpg;;U;P;4085c;;;0,26;;;Plate, Modified;Plate;Modified;P;;Dark Gray;#6B5A5A;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 1 with U Clip Thick (Vertical Grip);?;?;?;Casier Petit Noir;A;4;
;;27;11;0,048;39;;id4085ccolor11.jpg;;U;P;4085c;;;0,26;;;Plate, Modified;Plate;Modified;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 1 with U Clip Thick (Vertical Grip);?;?;?;Casier Petit Noir;A;4;
;;27;3;0,0504;20;;id4085ccolor3.jpg;;U;P;4085c;;;0,26;;;Plate, Modified;Plate;Modified;P;;Yellow;#FFE001;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 1 with U Clip Thick (Vertical Grip);?;?;?;Casier Petit Noir;A;4;
;;27;5;0,0351;19;;id4085ccolor5.jpg;;U;P;4085c;;;0,26;;;Plate, Modified;Plate;Modified;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 1 with U Clip Thick (Vertical Grip);?;?;?;Casier Petit Noir;A;4;
;;27;7;0,0452;10;;id4085ccolor7.jpg;;U;P;4085c;;;0,26;;;Plate, Modified;Plate;Modified;P;;Blue;#0057A6;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 1 with U Clip Thick (Vertical Grip);?;?;?;Casier Petit Noir;A;4;
;;27;85;0,0777;3;;id4085ccolor85.jpg;;U;P;4085c;;;0,26;;;Plate, Modified;Plate;Modified;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 1 with U Clip Thick (Vertical Grip);?;?;?;Casier Petit Noir;A;4;
;;27;86;0,18;7;;id4085ccolor86.jpg;;U;P;4085c;;;0,26;;;Plate, Modified;Plate;Modified;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 1 with U Clip Thick (Vertical Grip);?;?;?;Casier Petit Noir;A;4;
;;27;9;0,0718;8;;id4085ccolor9.jpg;;U;P;4085c;;;0,26;;;Plate, Modified;Plate;Modified;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 1 with U Clip Thick (Vertical Grip);?;?;?;Casier Petit Noir;A;4;
;;43;11;0,1838;11;;id2470color11.jpg;;U;P;2470;;;1,08;;;Wheel;Wheel;;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Wheel Wagon Small (27mm D.);?;?;?;Casier Petit Noir;A;5;
;;43;8;0,1737;7;;id2470color8.jpg;;U;P;2470;;;1,08;;;Wheel;Wheel;;P;;Brown;#532115;Solid;;;;;;;;;;;;;;Part;Wheel Wagon Small (27mm D.);?;?;?;Casier Petit Noir;A;5;
;;43;11;0,1923;7;;id4489acolor11.jpg;;U;P;4489a;;;1,42;;;Wheel;Wheel;;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Wheel Wagon Large 33mm D., Hole Round for Wheels Holder Pin;?;?;?;Casier Petit Noir;A;5;
;;43;8;0,1593;5;;id4489acolor8.jpg;;U;P;4489a;;;1,42;;;Wheel;Wheel;;P;;Brown;#532115;Solid;;;;;;;;;;;;;;Part;Wheel Wagon Large 33mm D., Hole Round for Wheels Holder Pin;?;?;?;Casier Petit Noir;A;5;
;;43;88;0,0774;1;;id4489bcolor88.jpg;;U;P;4489b;;;1,38;;;Wheel;Wheel;;P;;Reddish Brown;#89351D;Solid;;;;;;;;;;;;;;Part;Wheel Wagon Large 33mm D., Hole Notched for Wheels Holder Pin;?;?;?;Casier Petit Noir;A;5;
;;13;1;0,0833;10;;id3633color1.jpg;;U;P;3633;;;0,8;;;Fence;Fence;;P;;White;#FFFFFF;Solid;;;;;;;;;;;;;;Part;Fence 1 x 4 x 1;1;4;1;Casier Petit Noir;B;1;
;;13;11;0,115;15;;id3633color11.jpg;;U;P;3633;;;0,8;;;Fence;Fence;;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Fence 1 x 4 x 1;1;4;1;Casier Petit Noir;B;1;
;;13;3;0,0947;17;;id3633color3.jpg;;U;P;3633;;;0,8;;;Fence;Fence;;P;;Yellow;#FFE001;Solid;;;;;;;;;;;;;;Part;Fence 1 x 4 x 1;1;4;1;Casier Petit Noir;B;1;
;;13;5;0,4238;8;;id3633color5.jpg;;U;P;3633;;;0,8;;;Fence;Fence;;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Fence 1 x 4 x 1;1;4;1;Casier Petit Noir;B;1;
;;13;7;0,4557;1;;id3633color7.jpg;;U;P;3633;;;0,8;;;Fence;Fence;;P;;Blue;#0057A6;Solid;;;;;;;;;;;;;;Part;Fence 1 x 4 x 1;1;4;1;Casier Petit Noir;B;1;
;;13;85;0,3303;5;;id3633color85.jpg;;U;P;3633;;;0,8;;;Fence;Fence;;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Fence 1 x 4 x 1;1;4;1;Casier Petit Noir;B;1;
;;13;9;0,2984;1;;id3633color9.jpg;;U;P;3633;;;0,8;;;Fence;Fence;;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Fence 1 x 4 x 1;1;4;1;Casier Petit Noir;B;1;
;;31;5;0,0693;10;;id3299color5.jpg;;U;P;3299;;;1,1;;;Slope;Slope;;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Slope 33 2 x 4 Double;2;4;0.5;Casier Petit Noir;B;2;
;;31;7;0,0799;12;;id3299color7.jpg;;U;P;3299;;;1,1;;;Slope;Slope;;P;;Blue;#0057A6;Solid;;;;;;;;;;;;;;Part;Slope 33 2 x 4 Double;2;4;0.5;Casier Petit Noir;B;2;
;;21;1;0,4177;3;;id3942acolor1.jpg;;U;P;3942a;;;1,37;;;Cone;Cone;;P;;White;#FFFFFF;Solid;;;;;;;;;;;;;;Part;Cone 2 x 2 x 2 - Solid Stud;2;2;2;Casier Petit Noir;B;2;
;;21;11;0,3011;2;;id3942acolor11.jpg;;U;P;3942a;;;1,37;;;Cone;Cone;;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Cone 2 x 2 x 2 - Solid Stud;2;2;2;Casier Petit Noir;B;2;
;;21;5;0,1632;2;;id3942acolor5.jpg;;U;P;3942a;;;1,37;;;Cone;Cone;;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Cone 2 x 2 x 2 - Solid Stud;2;2;2;Casier Petit Noir;B;2;
;;21;9;0,2359;1;;id3942bcolor9.jpg;;U;P;3942b;;;1,34;;;Cone;Cone;;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Cone 2 x 2 x 2 - Blocked Open Stud;2;2;2;Casier Petit Noir;B;2;
;;21;1;0,0582;1;;id3942ccolor1.jpg;;U;P;3942c;;;1,32;;;Cone;Cone;;P;;White;#FFFFFF;Solid;;;;;;;;;;;;;;Part;Cone 2 x 2 x 2 - Open Stud;2;2;2;Casier Petit Noir;B;2;
;;21;11;0,0656;2;;id3942ccolor11.jpg;;U;P;3942c;;;1,32;;;Cone;Cone;;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Cone 2 x 2 x 2 - Open Stud;2;2;2;Casier Petit Noir;B;2;
;;21;85;0,0574;3;;id3942ccolor85.jpg;;U;P;3942c;;;1,32;;;Cone;Cone;;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Cone 2 x 2 x 2 - Open Stud;2;2;2;Casier Petit Noir;B;2;
;;21;89;0,0889;3;;id3942ccolor89.jpg;;U;P;3942c;;;1,32;;;Cone;Cone;;P;;Dark Purple;#5F2683;Solid;;;;;;;;;;;;;;Part;Cone 2 x 2 x 2 - Open Stud;2;2;2;Casier Petit Noir;B;2;
;;438;1;0,0778;10;;id50950color1.jpg;;U;P;50950;;;0,75;;;Slope, Curved;Slope;Curved;P;;White;#FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope, Curved 3 x 1;3;1;1;Casier Petit Noir;B;3;
;;438;11;0,0808;11;;id50950color11.jpg;;U;P;50950;;;0,75;;;Slope, Curved;Slope;Curved;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Slope, Curved 3 x 1;3;1;1;Casier Petit Noir;B;3;
;;438;120;0,0676;2;;id50950color120.jpg;;U;P;50950;;;0,75;;;Slope, Curved;Slope;Curved;P;;Dark Brown;#330000;Solid;;;;;;;;;;;;;;Part;Slope, Curved 3 x 1;3;1;1;Casier Petit Noir;B;3;
;;438;3;0,0686;7;;id50950color3.jpg;;U;P;50950;;;0,75;;;Slope, Curved;Slope;Curved;P;;Yellow;#FFE001;Solid;;;;;;;;;;;;;;Part;Slope, Curved 3 x 1;3;1;1;Casier Petit Noir;B;3;
;;438;34;0,0851;1;;id50950color34.jpg;;U;P;50950;;;0,75;;;Slope, Curved;Slope;Curved;P;;Lime;#C4E000;Solid;;;;;;;;;;;;;;Part;Slope, Curved 3 x 1;3;1;1;Casier Petit Noir;B;3;
;;438;4;0,056;3;;id50950color4.jpg;;U;P;50950;;;0,75;;;Slope, Curved;Slope;Curved;P;;Orange;#FF7E14;Solid;;;;;;;;;;;;;;Part;Slope, Curved 3 x 1;3;1;1;Casier Petit Noir;B;3;
;;438;5;0,0585;15;;id50950color5.jpg;;U;P;50950;;;0,75;;;Slope, Curved;Slope;Curved;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Slope, Curved 3 x 1;3;1;1;Casier Petit Noir;B;3;
;;438;63;0,0626;4;;id50950color63.jpg;;U;P;50950;;;0,75;;;Slope, Curved;Slope;Curved;P;;Dark Blue;#243757;Solid;;;;;;;;;;;;;;Part;Slope, Curved 3 x 1;3;1;1;Casier Petit Noir;B;3;
;;438;85;0,1214;12;;id50950color85.jpg;;U;P;50950;;;0,75;;;Slope, Curved;Slope;Curved;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Slope, Curved 3 x 1;3;1;1;Casier Petit Noir;B;3;
;;438;88;0,2835;3;;id50950color88.jpg;;U;P;50950;;;0,75;;;Slope, Curved;Slope;Curved;P;;Reddish Brown;#89351D;Solid;;;;;;;;;;;;;;Part;Slope, Curved 3 x 1;3;1;1;Casier Petit Noir;B;3;
;;775;3;0,1096;1;;id50950pb017color3.jpg;;U;P;50950pb017;;;1;;;Slope, Curved, Decorated;Slope;Curved;P;;Yellow;#FFE001;Solid;;;;;;;;;;;;;;Part;Slope, Curved 3 x 1 with Black Spots Pattern (Sticker) - Set 8117;3;1;1;Casier Petit Noir;B;3;
;;775;34;0,1129;1;;id50950pb020Lcolor34.jpg;;U;P;50950pb020L;;;0,75;;;Slope, Curved, Decorated;Slope;Curved;P;;Lime;#C4E000;Solid;;;;;;;;;;;;;;Part;Slope, Curved 3 x 1 with Rectangular Outline and Rusted Holes Pattern Model Left (Sticker) - Set 8958;3;1;1;Casier Petit Noir;B;3;
;;775;34;0,1106;1;;id50950pb020Rcolor34.jpg;;U;P;50950pb020R;;;0,75;;;Slope, Curved, Decorated;Slope;Curved;P;;Lime;#C4E000;Solid;;;;;;;;;;;;;;Part;Slope, Curved 3 x 1 with Rectangular Outline and Small Circle and Rusted Holes Pattern Model Right (Sticker) - Set 8958;3;1;1;Casier Petit Noir;B;3;
;;775;4;0,2006;1;;id50950pb051dcolor4.jpg;;U;P;50950pb051d;;;0,75;;;Slope, Curved, Decorated;Slope;Curved;P;;Orange;#FF7E14;Solid;;;;;;;;;;;;;;Part;Slope, Curved 3 x 1 with Snakeskin Pattern D (Sticker) - Set 8158;3;1;1;Casier Petit Noir;B;3;
;;Category ID Not Available;4;0;1;;Not Available;;U;P;50951pb051a;;;0;;;Category Name Not Available;Category1 Not Available;Category2 Not Available;P;Category4 Not Available;Orange;#FF7E14;Solid;;;;;;;;;;;;;;Part;Name Not Available;DimensionX Not Available;DimensionY Not Available;DimensionZ Not Available;Casier Petit Noir;B;3;
